class,feature,mean,std,min,max,median,n_sections
BEACH_WET,blue_skew,-0.09719479074703982,0.6505195417419042,-1.0492469789217016,1.2685019303412366,-0.2959197409435042,16
BEACH_WET,blue_kurtosis,-1.0069174431432022,0.6301850975608372,-1.78573580977427,0.45828492140472754,-1.2283579479218993,16
BEACH_WET,nir_mean,95.82107049109516,16.876230133419725,60.8,119.2,100.91666666666667,16
BEACH_WET,nir_std,14.850216637844069,9.460853680965702,4.963869458396342,32.74421466076107,11.13177994933103,16
BEACH_WET,nir_min,71.0,23.48616614094348,25.0,110.0,76.0,16
BEACH_WET,nir_max,118.4375,20.848561101428558,77.0,154.0,118.0,16
BEACH_WET,nir_median,97.96875,17.979125627608628,60.5,117.0,101.0,16
BEACH_WET,nir_q25,84.671875,20.5867511501127,33.0,113.0,89.75,16
BEACH_WET,nir_q75,106.171875,18.02121868566792,69.25,132.5,110.25,16
BEACH_WET,nir_iqr,21.5,17.06287392752659,2.0,51.25,14.5,16
BEACH_WET,nir_cv,0.16238879342289425,0.11762532248785801,0.04510095641084425,0.4587194346614823,0.14006448906245514,16
BEACH_WET,nir_range,47.4375,30.776546806510527,14.0,109.0,38.5,16
BEACH_WET,nir_skew,-0.13204459527296797,0.6402896430869801,-1.1165719497335775,1.4828297628936036,-0.22231758078630762,16
BEACH_WET,nir_kurtosis,-0.8445167597414633,0.6048131531872809,-1.515219097085951,0.6935874049675896,-1.0942636752727597,16
BEACH_WET,brightness_mean,155.51113364317519,14.78281811392696,128.9375,172.23863636363637,159.83072916666669,16
BEACH_WET,brightness_std,10.813913413662897,5.089322239229207,4.217874909240434,18.36856153144211,8.728173906975572,16
BEACH_WET,brightness_cv,0.06948398768634498,0.03246277248011598,0.03099053775710426,0.1252068645232227,0.05645563797870652,16
BEACH_WET,ndvi_mean,-0.3376028352373428,0.06617513167301817,-0.49897248062349087,-0.24627053831780396,-0.32736562582908746,16
BEACH_WET,ndvi_std,0.05741122121595706,0.045959481383506105,0.012583818943629812,0.15584966288653843,0.04872618426743812,16
BEACH_WET,ndvi_min,-0.4466759930311294,0.13027362712808166,-0.7267759562837559,-0.28338762214974483,-0.38872010342582974,16
BEACH_WET,ndvi_max,-0.26110053883480566,0.06137650046319405,-0.3984374999998444,-0.15151515151510977,-0.2593157633776231,16
BEACH_WET,ndwi_mean,0.3172886927794969,0.06285156567273904,0.23438746448039474,0.4744767867046725,0.30131984400424416,16
BEACH_WET,ndwi_std,0.05423982516011645,0.04787479776238943,0.0063361682351032594,0.1616864707571538,0.04618667444699877,16
BEACH_WET,nir_ratio_mean,0.6070333943158512,0.06499551389209975,0.45321752440415103,0.6940457355684492,0.622577777748957,16
BEACH_WET,nir_ratio_std,0.05769250480746807,0.048325199935375686,0.010605043048673738,0.15966395400899283,0.05220843051476956,16
BEACH_WET,rg_ratio_mean,1.048347290558032,0.025432207989250444,1.0134017023654651,1.106181555943125,1.037686506776402,16
BEACH_WET,rg_ratio_std,0.017793140130438184,0.005454140513273139,0.007319182079915984,0.02731942801241033,0.017788584997402424,16
BEACH_WET,blue_red_ratio_mean,0.8297258640264275,0.066849646339067,0.7354079817392056,0.952448334370377,0.8392813821033678,16
BEACH_WET,blue_red_ratio_std,0.037279628220086486,0.01670570803497276,0.014069136396956132,0.06308509488667827,0.039537737494872265,16
BEACH_WET,n_points,14.1875,6.079679267856159,3.0,22.0,15.0,16
BEACH_WET,length_m,13.1875,6.07967926785616,2.0,21.0,14.0,16
BEACH_WET,variability_mean,11.307361010772881,5.238473901607705,4.217874909240434,18.36856153144211,11.349041311055185,16
BEACH_WET,nir_d1_mean,-2.189336656034022,1.3988952807120583,-4.313636363636359,0.47999999999999954,-2.2199999999999926,16
BEACH_WET,nir_d1_std,5.143534546047804,3.6146251605685995,0.5463235193135013,15.609733330837644,4.532634447296647,16
BEACH_WET,nir_d1_min,-11.666666666666664,8.73039605944159,-39.057142857142836,-4.14285714285711,-9.71428571428575,16
